,dataset_name,dataset_url,pub_url,title
499,Flexible Consumer Behavior Survey,https://www.ers.usda.gov/topics/food-choices-health/food-consumption-demand/flexible-consumer-behavior-survey/,http://www.ncbi.nlm.nih.gov/pubmed/30513866,Inverse Association between Organic Food Purchase and Diabetes Mellitus in US Adults
500,National Health and Nutrition Examination Survey,https://wwwn.cdc.gov/nchs/nhanes/,http://www.ncbi.nlm.nih.gov/pubmed/28109417,Associations of Cooking With Dietary Intake and Obesity Among Supplemental Nutrition Assistance Program Participants
501,FoodAPS National Household Food Acquisition and Purchase Survey,https://www.ers.usda.gov/data-products/foodaps-national-household-food-acquisition-and-purchase-survey/,,Food Store Choices of Poor Households: A Discrete Choice Analysis of the National Household Food Acquisition and Purchase Survey (FoodAPS)
502,FoodAPS National Household Food Acquisition and Purchase Survey,https://www.ers.usda.gov/data-products/foodaps-national-household-food-acquisition-and-purchase-survey/,,Measuring Food Access and Food Deserts for Policy Purposes
503,Current Population Survey Food Security Supplement,https://www.ers.usda.gov/data-products/food-security-in-the-united-states/documentation.aspx#cps,http://ukcpr.org/sites/ukcpr/files/research-pdfs/DP2019-06.pdf,Food security and poverty status across generations
504,Eating and Health Module,https://www.ers.usda.gov/data-products/eating-and-health-module-atus/,https://www.ncbi.nlm.nih.gov/pubmed/26154176,"Can Walking or Biking to Work Really Make a Difference? Compact Development, Observed Commuter Choice and Body Mass Index"
505,National Health and Nutrition Examination Survey,https://wwwn.cdc.gov/nchs/nhanes/,http://www.ncbi.nlm.nih.gov/pubmed/25399031,Is cooking at home associated with better diet quality or weight-loss intention?
506,National Health and Nutrition Examination Survey,https://wwwn.cdc.gov/nchs/nhanes/,http://www.ncbi.nlm.nih.gov/pubmed/29153124,Nutrition Label Use and Sodium Intake in the U.S
507,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,https://journals.sagepub.com/doi/10.1177/0003122418781791,Permanency and the Educational and Economic Attainment of Former Foster Children in Early Adulthood
508,Current Population Survey Food Security Supplement,https://www.ers.usda.gov/data-products/food-security-in-the-united-states/documentation.aspx#cps,https://poverty.umich.edu/files/2018/08/Shaefer-TANF-caseloads.4.25.18.pdf,The Decline of Cash Assistance and the Well-Being of Households with Children
509,Supplemental Nutrition Assistance Program,https://data.nal.usda.gov/dataset/supplemental-nutrition-assistance-program-snap-data-system,https://www.nber.org/papers/w24567.pdf,The Poverty Reduction of Social Security and Means-Tested Transfers
510,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2017.04.026,The Impact of Federal Policy Changes and Initiatives on Breastfeeding Initiation Rates andAttitudes Toward Breastfeeding Among WICParticipants
511,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/0890334418797318,Another Look at WICAos Breastfeeding Data: State Totals Reveal More Than Regional Averages
512,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1542/peds.2018-2841,WIC Food Package Changes: Trends in Childhood Obesity Prevalence
513,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/0890117118778243,WIC HouseholdsAo Bread and Cold Cereal Purchases: When They Use Benefits Versus Paying Out of Pocket
514,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2018.10.005,Trends in Breastfeeding Disparities in US Infants by WIC Eligibility and Participation
515,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/,"Special Supplemental Nutrition Program for Women, Infants and Children (WIC): non-discretionary funding provisions of the William F. Goodling Child Nutrition Reauthorization Act of 1998. Food and Nutrition Service, USDA. Final rule."
516,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/,"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC): bloodwork requirements. Food and Nutrition Service, USDA. Final rule."
517,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.amepre.2018.04.003,"100% Juice, Fruit, and Vegetable Intake Among Children in the Special Supplemental Nutrition Program for Women, Infants, and Children and Nonparticipants"
518,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jand.2018.09.003,WIC Recipients in the Retail Environment: A Qualitative Study Assessing Customer Experience and Satisfaction
519,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/0890334416679619,"Likelihood of Breastfeeding Within the USDAAos Food and Nutrition Service Special Supplemental Nutrition Program for Women, Infants, and Children Population"
520,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jand.2016.11.002,"Delivering Summer Electronic Benefit Transfers for Children through the Supplemental Nutrition Assistance Program or the Special Supplemental Nutrition Program for Women, Infants, and Children: Benefit Use and Impacts on Food Security and Foods Consumed"
521,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1542/peds.2018-2274,Food and Beverage Intake From 12 to 23 Months by WIC Status
522,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.outlook.2013.05.010,"WIC (The Special Supplemental Nutrition Program for Women, Infants, and Children): Policy versus practice regarding breastfeeding"
523,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.3945/ajcn.113.073585,WIC Infant and Toddler Feeding Practices Study: protocol design and implementation
524,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2017.07.003,Breastfeeding Is Associated With Higher Retention in WIC After Age 1
525,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2017.04.007,"New Opportunities for Breastfeeding Promotion and Support in WIC: Review of WIC Food Packages, Improving Balance and Choice"
526,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.ypmed.2010.10.010,"Maternal health behaviors and infant health outcomes among homeless mothers: U.S. Special Supplemental Nutrition Program for Women, Infants, and Children (WIC) 2000Ai2007"
527,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jand.2015.06.381,"The Impact of the 2009 Special Supplemental Nutrition Program for Women, Infants, and Children Food Package Revisions on Participants: A Systematic Review"
528,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.3390/ijerph14040364,Individual and Store Characteristics Associated with Brand Choices in Select Food Category Redemptions among WIC Participants in Virginia
529,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/s0022-3476(05)80006-x,Impact of the Special Supplemental Food Program on infants
530,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1289/ehp2384,WIC Participation and Blood Lead Levels among Children 1Ai5 Years: 2007Ai2014
531,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1017/s1368980014000524,"Use of a new availability index to evaluate the effect of policy changes to the Special Supplemental Nutrition Program for Women, Infants, and Children (WIC) on the food environment in New Orleans"
532,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1007/s10995-016-1959-3,Prenatal and Postnatal Fruit and Vegetable Intake Among US Women: Associations with WIC Participation
533,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jand.2018.06.009,Position of the Academy of Nutrition and Dietetics: Child and Adolescent Federally Funded Nutrition Assistance Programs
534,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2016.10.012,Assessment of Healthy Food Availability inWashington StateAiQuestioning theFoodDesert Paradigm
535,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1542/peds.2006-1486,"Special Supplemental Nutrition Program for Women, Infants, and Children and Infant Feeding Practices"
536,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/0002-8223(93)90832-6,Prenatal WIC participation can reduce low birth weight and newborn medical costs: A cost-benefit analysis of WIC participation in North Carolina
537,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1542/peds.2016-2034,Trends in Weight-for-Length Among Infants in WIC From 2000 to 2014
538,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2014.02.020,Infant Feeding Practices and Food Consumption Patterns of Children Participating in WIC
539,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2005.11.030,"Fit WIC: Attitudes, Perceptions and Practices of WIC Staff toward Addressing Childhood Overweight"
540,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/0890334412436720,WIC Infant Food Package Issuance Data Are a Valid Measure of Infant Feeding Practices
541,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.5993/ajhb.42.6.11,A Focus Group Study Observing Maternal Intention to Use a WIC Education App
542,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1017/s1368980017003846,"Superstorm SandyAos impact on the provision of WIC (Special Supplemental Nutrition Program for Women, Infants, and Children) services in New York State"
543,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1007/s10995-017-2356-2,"Associations Between Peer Counseling and Breastfeeding Initiation and Duration: An Analysis of Minnesota Participants in the Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)"
544,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2014.01.009,Satisfaction of California WIC Participants With Food Package Changes
545,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1136/bmjopen-2016-013731,A realist review to explore how low-income pregnant women use food vouchers from the UKAos Healthy Start programme
546,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.ypmed.2018.12.006,Interventions targeting diet quality of Supplemental Nutrition Assistance Program (SNAP) participants: A scoping review
547,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1093/her/cyr100,Evidence of the adoption and implementation of a statewide childhood obesity prevention initiative in the New York State WIC Program: the NY Fit WIC process evaluation
548,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jneb.2016.10.010,Securing a Stop to the Summer Setback: Policy Considerations in the Future Expansion of the Summer Electronic Benefit Transfer for Children
549,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1177/1524839917699553,Enhancing Periconceptional Health by Targeting Postpartum Mothers at Rural WIC Clinics
550,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1097/01.smj.0000053675.41623.15,"Evaluation of a Comprehensive Loving Support Program among State Women, Infants, and Children (WIC) Program Breast-feeding Coordinators"
551,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1016/j.jada.2008.10.016,"Participants' Comments on Changes in the Revised Special Supplemental Nutrition Program for Women, Infants, and Children Food Packages: The Maryland Food Preference Study"
552,"Women, Infants, and Children",https://www.fns.usda.gov/pd/wic-program,www.doi.org/10.1007/s13679-016-0207-x,Nutrition Assistance Programs: Cause or Solution to Obesity
